"Land

";Regierungsbezirk;"Statistische Kennziffer und Zulassungsbezirk
";Insgesamt;Nach Kraftstoffarten;;;;;;;Nach Emissionsgruppen;;;;;;;;;;Darunter dieselangetriebene Pkw nach Emissionsgruppen;;;;;;;;;
;;;;Benzin;Diesel;"Gas
(einschl.
bivalent)";"Hybrid 
insgesamt";"darunter
Plug-in-Hybrid";Elektro (BEV);sonstige;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6;"darunter
Euro 6d";"darunter
Euro 6d-temp";sonstige;"schadstoff-
reduzierte 
insgesamt";Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6;"darunter
Euro 6d";"darunter
Euro 6d-temp";sonstige;"schadstoffred.
mit Diesel-
antrieb insgesamt"
;;09474 FORCHHEIM;79.114;49.355;24.921;409;2.776;1.031;1.634;19;665;2.922;3.627;15.987;20.001;32.793;5.850;8.176;1.956;77.951;83;695;1.735;3.124;8.663;10.429;1.153;2.218;80;24.809
;;09475 HOF;64.389;41.793;18.678;396;2.495;928;1.018;9;496;2.115;2.244;9.945;14.402;33.086;6.982;8.839;1.245;63.533;54;423;1.018;1.823;5.826;9.369;1.244;2.192;59;18.572
;;09476 KRONACH;45.997;29.657;13.874;229;1.530;523;695;12;351;1.552;1.771;8.067;10.866;21.928;4.132;5.670;861;45.396;41;339;859;1.435;4.563;6.541;779;1.418;32;13.810
;;09477 KULMBACH;50.426;31.373;15.757;315;2.089;610;884;8;409;1.845;2.190;9.230;12.019;22.916;4.585;5.902;1.052;49.661;48;439;1.022;1.717;4.913;7.477;1.100;1.729;48;15.664
;;09478 LICHTENFELS;45.354;28.852;14.173;216;1.403;498;697;13;342;1.721;2.004;9.601;11.209;18.984;3.218;4.826;846;44.707;27;378;950;1.776;4.728;6.202;636;1.319;29;14.090
;;09479 WUNSIEDEL I.FICHTELGEB.;47.352;30.776;13.663;252;1.898;648;749;14;342;1.495;1.669;7.339;10.812;24.050;4.866;6.467;912;46.619;36;305;732;1.266;4.210;6.999;939;1.607;41;13.589
;RB ZUSAMMEN;;702.687;442.037;215.985;3.980;27.121;10.127;13.423;141;5.525;24.764;29.000;130.299;166.544;320.464;65.252;82.594;15.875;692.471;623;5.465;13.434;24.408;69.432;100.820;13.585;23.005;606;214.788
;RB MITTELFRANKEN;09561 ANSBACH,STADT;25.773;15.606;8.148;204;1.304;457;509;2;150;881;1.210;5.271;6.233;11.092;2.744;2.692;575;25.412;17;217;549;1.090;2.693;3.517;625;790;29;8.112
;;09562 ERLANGEN,STADT;56.078;34.438;17.090;320;2.938;1.184;1.276;16;480;2.156;2.614;10.996;13.000;24.384;5.284;6.154;1.405;55.035;73;486;1.211;2.119;5.394;7.608;1.160;1.889;46;16.937
;;09563 FUERTH,STADT;64.384;40.942;18.492;352;3.314;1.073;1.271;13;497;2.233;2.966;13.084;14.771;28.484;6.270;7.269;1.420;63.455;82;521;1.305;2.347;5.809;8.282;1.220;1.999;43;18.389
;;09564 NUERNBERG,STADT;247.839;150.358;76.563;1.253;14.860;4.960;4.760;45;2.035;9.060;11.837;48.322;53.729;113.097;28.652;29.036;5.544;243.624;301;1.936;5.127;9.570;22.052;36.792;7.394;9.366;266;76.044
;;09565 SCHWABACH,STADT;26.576;16.787;7.383;100;1.641;593;659;6;298;924;1.189;4.972;5.818;12.013;2.952;3.109;823;26.037;34;179;527;839;2.236;3.464;590;870;43;7.322
;;09571 ANSBACH;128.851;75.820;45.809;874;3.808;1.531;2.517;23;1.146;5.194;6.580;27.595;33.180;50.134;8.223;12.054;3.085;126.914;166;1.245;3.286;6.508;15.834;18.345;2.089;3.679;140;45.524
;;09572 ERLANGEN-HOECHSTADT;93.819;56.685;29.295;472;4.688;2.295;2.645;34;745;3.313;4.201;17.777;22.425;40.703;7.931;10.501;2.974;92.138;113;781;2.015;3.558;9.544;12.980;1.581;3.094;109;29.100
;;09573 FUERTH;78.175;51.274;21.757;344;3.119;1.118;1.667;14;703;2.845;3.410;15.101;18.652;34.164;6.337;8.802;1.927;76.802;104;628;1.508;2.738;7.154;9.417;1.092;2.141;75;21.624
;;09574 NUERNBERGER LAND;112.884;70.520;34.217;506;5.140;1.774;2.490;11;928;3.948;4.787;20.450;26.548;51.421;10.403;13.252;2.926;111.008;140;920;2.166;3.783;11.166;15.685;2.033;3.743;136;33.996
;;09575 NEUSTADT/AISCH-WINDSHEIM;69.741;39.981;25.525;431;2.187;894;1.600;17;653;2.926;3.836;15.275;17.212;26.752;4.393;6.518;1.915;68.569;90;764;1.956;3.881;8.642;9.931;1.012;2.016;82;25.346
;;09576 ROTH;88.601;52.942;29.750;382;3.732;1.353;1.783;12;738;3.220;3.979;17.146;21.632;38.378;7.332;9.928;2.122;87.215;121;773;1.919;3.649;9.785;13.237;1.671;3.104;91;29.575
;;09577 WEISSENBURG-GUNZENHAUSEN;64.239;37.912;22.312;436;2.140;888;1.428;11;646;2.654;3.362;14.059;16.523;24.320;4.324;5.761;1.722;63.286;112;653;1.758;3.274;7.894;8.346;808;1.629;91;22.128
;RB ZUSAMMEN;;1.056.960;643.265;336.341;5.674;48.871;18.120;22.605;204;9.019;39.354;49.971;210.048;249.723;454.942;94.845;115.076;26.438;1.039.495;1.353;9.103;23.327;43.356;108.203;147.604;21.275;34.320;1.151;334.097
;RB UNTERFRANKEN;09661 ASCHAFFENBURG,STADT;43.586;27.105;12.378;363;2.666;1.347;1.066;8;348;1.748;2.193;8.742;9.132;19.446;5.221;4.950;1.195;42.804;33;284;800;1.620;3.623;5.887;983;1.550;39;12.286
;;09662 SCHWEINFURT,STADT;29.714;16.952;9.917;272;1.957;966;612;4;213;1.151;1.542;6.514;6.597;12.631;3.336;3.241;694;29.342;37;233;679;1.307;2.969;4.621;904;1.146;26;9.872
;;09663 WUERZBURG,STADT;64.161;38.283;19.817;668;3.759;1.468;1.617;17;618;2.570;2.987;12.225;14.034;28.673;7.427;7.392;1.938;63.045;87;551;1.273;2.323;5.813;9.575;1.812;2.526;68;19.690
;;09671 ASCHAFFENBURG;119.370;74.619;35.895;900;5.237;2.234;2.698;21;972;4.661;5.734;23.905;27.558;51.509;10.301;13.433;3.100;117.439;108;850;2.313;4.441;11.610;16.264;2.121;3.850;95;35.681
;;09672 BAD KISSINGEN;71.888;40.889;26.973;559;1.990;757;1.465;12;573;2.791;3.542;15.645;18.757;27.796;4.185;6.670;1.734;70.838;125;664;1.829;3.544;9.412;11.147;1.018;2.208;109;26.830
;;09673 RHOEN-GRABFELD;56.328;29.731;22.306;437;1.669;642;2.172;13;412;2.072;2.864;11.992;14.934;21.056;3.147;5.129;2.361;55.691;65;571;1.493;2.978;8.030;9.021;806;1.849;64;22.222
;;09674 HASSBERGE;59.661;32.359;24.013;548;1.471;652;1.257;13;429;2.404;3.161;13.108;15.105;23.122;3.487;5.676;1.479;58.808;72;655;1.728;3.292;8.127;9.929;908;2.088;77;23.880
;;09675 KITZINGEN;62.867;37.036;21.651;492;2.283;808;1.396;9;559;3.001;3.651;14.585;15.418;22.958;4.132;5.546;1.639;61.811;80;699;1.741;3.290;7.244;8.366;1.109;1.764;79;21.499
;;09676 MILTENBERG;87.826;52.679;29.080;576;4.090;1.559;1.386;15;694;3.503;4.614;18.767;20.753;36.546;8.839;8.528;1.646;86.523;93;703;2.090;4.044;9.482;12.401;2.266;2.565;88;28.901
;;09677 MAIN-SPESSART;86.795;51.151;30.041;728;3.169;1.311;1.688;18;692;3.588;4.431;18.356;21.635;34.755;6.670;8.717;1.937;85.394;100;849;2.146;4.294;10.300;12.103;1.546;2.572;77;29.869
;;09678 SCHWEINFURT;79.215;46.991;27.213;720;2.520;963;1.749;22;652;3.270;4.213;18.078;20.302;29.482;4.594;7.027;2.052;78.049;123;860;2.085;3.785;9.533;10.548;926;2.096;106;27.040
;;09679 WUERZBURG;108.276;65.976;34.100;1.095;4.350;1.674;2.734;21;841;4.269;5.314;22.495;26.499;43.841;8.161;10.867;3.123;106.382;134;916;2.511;4.642;11.573;13.942;1.700;3.112;147;33.865
;RB ZUSAMMEN;;869.687;513.771;293.384;7.358;35.161;14.381;19.840;173;7.003;35.028;44.246;184.412;210.724;351.815;69.500;87.176;22.898;856.126;1.057;7.835;20.688;39.560;97.716;123.804;16.099;27.326;975;291.635
;RB SCHWABEN;09761 AUGSBURG,STADT;140.537;88.070;40.194;1.395;8.482;2.956;2.365;31;1.117;4.532;6.268;27.335;30.018;66.123;17.403;16.226;2.775;138.168;142;888;2.560;5.014;11.839;19.316;3.295;4.718;139;39.898
;;09762 KAUFBEUREN,STADT;26.105;16.534;7.707;194;1.180;356;487;3;172;794;1.070;5.014;5.981;12.098;2.338;3.147;558;25.687;33;199;504;956;2.444;3.477;424;778;20;7.633
;;09763 KEMPTEN(ALLGAEU),STADT;40.155;23.740;13.027;242;2.178;757;963;5;237;1.027;1.567;7.082;8.986;19.635;5.046;5.122;1.119;39.653;52;274;744;1.364;3.719;6.736;1.313;1.779;61;12.950
;;09764 MEMMINGEN,STADT;27.423;16.389;9.074;152;1.286;493;520;2;198;807;1.195;5.446;6.209;12.533;2.864;3.131;592;26.980;29;181;570;1.176;2.719;4.324;712;1.042;15;9.014
;;09771 AICHACH-FRIEDBERG;89.593;54.622;28.656;627;3.662;1.316;2.014;12;800;3.374;4.164;17.548;21.582;38.057;7.528;9.264;2.299;87.824;92;814;1.938;3.671;9.504;12.323;1.460;2.741;75;28.417
;;09772 AUGSBURG;170.856;107.450;50.349;1.115;8.245;2.989;3.673;24;1.447;5.818;7.538;31.745;39.572;77.198;16.631;19.252;4.240;167.558;196;1.202;3.376;5.998;16.270;22.677;2.854;5.324;179;49.898
;;09773 DILLINGEN A.D.DONAU;67.648;40.938;22.592;409;2.539;828;1.155;15;518;2.552;3.446;14.893;17.164;26.575;4.591;6.265;1.334;66.482;54;593;1.573;3.185;7.884;9.088;861;1.845;45;22.422
;;09774 GUENZBURG;87.338;51.484;30.486;440;3.256;1.299;1.659;13;665;2.797;3.823;17.939;21.901;36.930;6.792;9.048;1.995;86.050;67;560;1.816;4.022;10.262;13.530;1.625;2.888;84;30.341
;;09775 NEU-ULM;113.189;71.064;34.796;682;4.581;1.732;2.045;21;745;3.673;4.718;23.556;26.762;49.388;10.110;11.895;2.338;111.180;64;739;2.166;4.564;11.196;15.724;2.259;3.349;90;34.543
;;09776 LINDAU (BODENSEE);53.868;32.973;17.441;269;2.010;737;1.170;5;510;2.099;2.626;11.150;13.075;21.793;4.001;5.254;1.374;52.627;97;602;1.365;2.230;5.816;7.099;855;1.489;68;17.277
;;09777 OSTALLGAEU;95.667;57.269;32.142;683;3.407;1.203;2.151;15;788;3.366;4.474;18.319;23.768;40.679;7.972;10.346;2.623;94.017;154;957;2.392;3.882;10.528;13.847;1.968;3.281;157;31.917
;;09778 UNTERALLGAEU;102.745;61.502;35.639;625;3.119;1.068;1.841;19;931;3.924;4.925;21.700;25.952;41.158;7.112;10.242;2.302;100.892;137;906;2.466;4.979;12.044;14.765;1.801;3.372;122;35.419
;;09779 DONAU-RIES;94.656;55.113;33.069;573;4.081;1.445;1.809;11;763;3.867;4.953;20.388;23.999;37.101;7.621;8.436;2.131;93.202;109;980;2.557;4.774;11.294;12.986;1.688;2.615;114;32.814
;;09780 OBERALLGAEU;104.550;62.275;35.787;509;3.816;1.369;2.149;14;888;3.194;4.440;18.298;26.024;47.072;9.392;12.176;2.736;102.652;171;1.014;2.468;3.735;11.698;16.258;2.363;3.917;212;35.556
;RB ZUSAMMEN;;1.214.330;739.423;390.959;7.915;51.842;18.548;24.001;190;9.779;41.824;55.207;240.413;290.993;526.340;109.401;129.804;28.416;1.192.972;1.397;9.909;26.495;49.550;127.217;172.150;23.478;39.138;1.381;388.099
BAYERN INSGESAMT;;;8.296.429;4.903.524;2.720.752;48.169;430.863;155.575;191.652;1.469;67.638;285.233;362.789;1.546.521;1.917.975;3.744.566;877.147;930.889;227.708;8.152.430;9.536;67.068;174.386;326.981;866.390;1.249.477;194.085;292.183;9.801;2.703.639
BERLIN                    ;;11000  BERLIN;1.242.504;853.063;266.525;13.488;84.041;25.744;24.934;453;12.503;54.939;65.751;268.385;253.111;538.732;128.018;137.836;28.092;1.221.513;1.188;8.457;20.749;32.746;72.576;126.572;20.234;31.975;945;263.233
BERLIN INSGESAMT;;;1.242.504;853.063;266.525;13.488;84.041;25.744;24.934;453;12.503;54.939;65.751;268.385;253.111;538.732;128.018;137.836;28.092;1.221.513;1.188;8.457;20.749;32.746;72.576;126.572;20.234;31.975;945;263.233
BRANDENBURG;;12051 BRANDENBURG/HAVEL,STADT;34.961;24.297;8.328;215;1.596;465;514;11;213;1.324;1.816;7.727;8.157;14.736;2.996;3.753;607;34.580;28;262;636;973;2.619;3.733;512;826;28;8.279
;;12052 COTTBUS, STADT;48.656;34.430;11.220;314;2.207;589;468;17;368;1.873;2.483;11.057;11.446;20.189;3.888;5.171;596;48.012;38;286;926;1.327;3.526;5.040;664;1.229;33;11.176
;;12053 FRANKFURT/ODER,STADT;28.185;20.420;6.051;288;1.179;298;232;15;171;995;1.305;5.992;6.637;12.503;2.401;3.227;340;27.943;17;144;422;638;1.895;2.904;413;624;14;6.034
;;12054 POTSDAM,STADT;77.158;51.343;19.564;757;4.075;1.430;1.388;31;528;2.569;3.359;15.266;17.774;34.926;7.668;8.999;1.566;75.988;76;541;1.337;2.169;6.024;9.206;1.340;2.178;71;19.424
;;12060 BARNIM;109.586;74.035;28.154;1.209;4.425;1.328;1.733;30;882;4.616;5.835;23.499;25.743;45.027;8.007;11.834;2.065;107.667;120;994;2.395;3.382;8.790;12.155;1.478;2.735;84;27.920
;;12061 DAHME-SPREEWALD;108.011;69.887;30.411;1.211;4.829;1.407;1.638;35;903;4.715;5.722;22.867;25.057;45.128;8.431;11.478;1.916;106.308;112;952;2.399;3.718;9.420;13.516;1.646;3.029;63;30.180
;;12062 ELBE-ELSTER;63.440;41.888;18.686;542;1.829;414;461;34;719;3.519;4.093;15.417;15.279;22.731;3.814;5.603;669;62.427;64;672;1.590;2.562;6.065;7.592;896;1.640;44;18.589
;;12063 HAVELLAND;96.907;64.166;25.885;857;4.176;1.229;1.792;31;682;3.953;5.177;21.212;22.616;39.818;7.108;10.096;2.060;95.518;92;821;2.012;3.191;8.270;11.213;1.265;2.432;66;25.665
;;12064 MAERKISCH-ODERLAND;120.407;81.177;31.584;1.266;4.790;1.312;1.543;47;1.131;5.300;6.478;26.157;28.043;48.683;8.456;12.639;2.202;117.994;125;1.131;2.611;3.838;9.822;13.677;1.666;3.015;128;31.332
;;12065 OBERHAVEL;125.830;84.755;32.166;1.415;5.335;1.703;2.122;37;1.067;5.333;6.615;27.509;29.441;51.114;9.185;12.774;2.507;123.586;138;1.075;2.571;4.091;10.253;13.675;1.539;2.941;89;31.892
;;12066 OBERSPREEWALD-LAUSITZ;65.329;43.718;18.669;475;2.013;430;425;29;646;2.895;3.627;14.541;15.814;26.136;4.323;6.777;620;64.279;55;525;1.429;2.258;5.922;8.366;982;1.907;43;18.598
;;12067 ODER-SPREE;109.195;73.269;29.842;1.047;3.728;1.067;1.283;26;851;4.414;5.757;23.243;26.061;45.623;7.631;11.621;1.696;107.645;86;905;2.264;3.388;9.438;13.480;1.561;2.987;95;29.656
;;12068 OSTPRIGNITZ-RUPPIN;59.072;37.454;18.903;576;1.572;534;545;22;470;2.492;3.526;14.154;14.818;21.845;3.700;5.514;781;58.086;76;641;1.661;2.608;6.270;7.455;793;1.623;60;18.771
;;12069 POTSDAM-MITTELMARK;132.024;83.817;39.325;1.147;5.117;1.774;2.584;34;1.032;5.009;6.440;26.644;31.646;55.848;10.185;14.320;2.929;129.548;143;1.231;2.911;4.639;12.522;17.477;2.186;4.001;96;39.019
;;12070 PRIGNITZ;46.608;29.120;14.874;333;1.883;864;385;13;402;2.102;2.674;11.070;11.488;17.598;3.289;4.418;541;45.875;50;445;1.190;1.976;5.029;6.056;632;1.363;44;14.790
;;12071 SPREE-NEISSE;71.075;49.215;18.875;475;1.946;543;541;23;726;3.461;4.210;17.184;17.509;25.820;4.007;6.600;879;69.789;74;614;1.735;2.520;6.176;7.585;790;1.727;54;18.758
;;12072 TELTOW-FLAEMING;107.428;69.661;30.588;1.100;4.364;1.396;1.692;23;986;4.510;5.448;22.876;25.338;44.405;8.419;11.072;1.984;105.547;111;903;2.268;3.721;9.738;13.565;1.782;3.019;81;30.387
;;12073 UCKERMARK;68.453;46.335;18.823;540;2.124;484;605;26;461;2.839;3.885;16.141;17.238;26.222;4.144;6.515;782;67.568;65;598;1.522;2.349;6.237;7.909;692;1.632;44;18.724
BRANDENBURG INSGESAMT;;;1.472.325;978.987;401.948;13.767;57.188;17.267;19.951;484;12.238;61.919;78.450;322.556;350.105;598.352;107.652;152.411;24.740;1.448.360;1.470;12.740;31.879;49.348;128.016;174.604;20.837;38.908;1.137;399.194
BREMEN;;04011 BREMEN, STADT;247.326;155.751;71.990;2.330;12.944;4.894;4.268;43;2.384;9.845;13.226;55.776;52.951;102.587;25.309;25.387;5.145;241.914;317;1.879;5.188;10.016;20.670;32.982;6.553;8.015;368;71.420
;;04012 BREMERHAVEN,STADT;51.997;33.598;14.735;495;2.386;687;770;13;242;1.736;2.757;12.545;12.130;21.277;4.419;5.471;882;51.569;35;327;1.135;2.338;4.662;6.136;886;1.432;33;14.666
BREMEN INSGESAMT;;;299.323;189.349;86.725;2.825;15.330;5.581;5.038;56;2.626;11.581;15.983;68.321;65.081;123.864;29.728;30.858;6.027;293.483;352;2.206;6.323;12.354;25.332;39.118;7.439;9.447;401;86.086
HAMBURG                     ;;02000 HAMBURG;813.644;500.084;228.369;5.064;59.346;24.091;20.585;196;8.062;30.147;36.588;151.626;161.438;384.998;121.104;95.121;24.023;796.882;1.525;7.061;15.793;25.921;58.808;115.991;28.180;31.563;1.463;226.562
HAMBURG INSGESAMT;;;813.644;500.084;228.369;5.064;59.346;24.091;20.585;196;8.062;30.147;36.588;151.626;161.438;384.998;121.104;95.121;24.023;796.882;1.525;7.061;15.793;25.921;58.808;115.991;28.180;31.563;1.463;226.562
HESSEN;RB DARMSTADT;06411 DARMSTADT,STADT;73.020;45.736;19.942;650;4.785;1.968;1.887;20;703;2.981;3.614;14.766;14.772;32.533;8.404;8.584;2.064;71.433;59;485;1.210;2.387;5.296;10.248;2.063;2.894;57;19.742
;;06412 FRANKFURT AM MAIN,STADT;347.638;194.816;102.866;2.076;34.515;16.480;13.290;75;2.731;10.750;13.442;58.473;58.972;181.158;62.335;49.125;14.347;339.873;134;1.446;4.857;10.834;22.524;62.250;16.817;18.793;175;102.220
;;06413 OFFENBACH AM MAIN,STADT;59.192;35.204;18.435;456;3.756;1.324;1.130;211;574;2.369;3.169;12.903;11.876;25.890;6.351;6.429;1.455;58.236;44;326;1.178;2.531;4.887;9.349;1.568;2.288;33;18.348
;;06414 WIESBADEN,STADT;213.111;121.700;48.187;1.196;25.296;14.570;16.705;27;1.115;4.928;6.515;28.676;30.246;121.278;68.565;19.129;16.998;209.756;83;604;2.239;4.828;11.081;29.035;11.208;6.069;63;47.933
;;06431 BERGSTRASSE;176.662;113.923;49.198;1.330;8.563;3.118;3.612;36;1.646;7.762;9.236;37.470;39.466;73.731;15.570;18.681;4.078;173.389;196;1.325;3.549;6.576;15.592;21.374;2.871;4.806;131;48.743
;;06432 DARMSTADT-DIEBURG;189.974;125.233;49.272;1.807;9.431;3.131;4.199;32;1.664;7.909;9.467;38.572;41.436;82.220;17.462;20.839;4.815;186.083;176;1.267;3.383;6.235;14.853;22.752;3.366;5.206;169;48.835
;;06433 GROSS-GERAU;157.450;102.290;43.397;1.368;7.667;3.193;2.703;25;1.355;5.969;8.178;35.278;33.348;67.675;16.103;16.653;3.260;155.063;114;914;2.905;6.021;12.871;20.217;3.236;4.568;131;43.173
;;06434 HOCHTAUNUSKREIS;164.009;102.312;44.381;893;12.420;4.192;3.946;57;1.431;5.070;6.055;26.166;31.647;85.711;29.983;20.116;4.371;160.451;84;697;2.197;4.187;11.936;24.944;6.801;5.910;91;44.136
;;06435 MAIN-KINZIG-KREIS;263.855;167.610;77.150;1.868;12.611;3.804;4.572;44;2.180;10.049;12.712;54.739;60.303;113.945;22.058;29.546;5.424;259.352;233;1.649;4.929;10.259;24.276;35.144;4.159;7.916;228;76.718
;;06436 MAIN-TAUNUS-KREIS;186.323;115.055;48.765;839;18.343;4.348;3.295;26;1.289;5.068;6.055;27.659;32.479;106.030;43.608;25.581;3.674;182.254;75;629;2.035;4.395;11.570;29.746;9.138;8.444;85;48.535
;;06437 ODENWALDKREIS;63.454;40.937;18.023;562;2.835;920;1.093;4;577;2.914;3.641;13.711;14.466;25.870;4.857;6.421;1.259;62.438;63;557;1.437;2.598;5.881;7.287;751;1.463;49;17.872
;;06438 OFFENBACH;219.548;142.215;59.490;1.509;12.422;4.035;3.877;35;2.088;8.191;10.076;43.514;46.169;99.264;23.012;26.243;4.413;213.715;137;1.034;3.358;7.077;16.842;30.502;5.770;7.814;133;59.083
;;06439 RHEINGAU-TAUNUS-KREIS;123.491;80.489;33.347;958;5.848;2.203;2.817;32;1.129;4.416;5.539;23.571;28.000;55.043;10.558;14.683;3.182;120.880;112;734;2.073;3.959;10.590;15.543;1.977;3.825;100;33.111
;;06440 WETTERAUKREIS;196.850;125.571;56.277;1.296;9.787;3.671;3.891;28;1.838;7.370;9.258;39.677;43.949;87.042;18.020;22.492;4.414;193.548;169;1.194;3.645;6.891;17.798;26.067;3.309;6.053;146;55.910
;RB ZUSAMMEN;;2.434.577;1.513.091;668.730;16.808;168.279;66.957;67.017;652;20.320;85.746;106.957;455.175;487.129;1.157.390;346.886;284.522;73.754;2.386.471;1.679;12.861;38.995;78.778;185.997;344.458;73.034;86.049;1.591;664.359
;RB GIESSEN;06531 GIESSEN;157.470;97.779;47.730;1.430;7.242;2.766;3.236;53;1.330;6.026;7.366;33.227;36.375;66.829;13.454;16.731;3.527;154.680;144;1.059;2.983;6.256;15.269;21.569;2.736;4.907;78;47.358
;;06532 LAHN-DILL-KREIS;166.111;104.466;50.521;1.190;6.951;2.685;2.949;34;1.325;6.155;7.836;34.591;38.274;71.570;14.080;18.558;3.441;163.192;141;1.131;3.328;6.649;16.291;22.507;2.818;5.169;142;50.189
;;06533 LIMBURG-WEILBURG;114.462;71.843;33.943;1.099;5.094;1.940;2.455;28;843;4.132;5.181;23.350;25.912;50.260;9.575;13.350;2.791;112.469;84;691;1.982;4.258;10.772;15.876;1.876;3.772;78;33.741
;;06534 MARBURG-BIEDENKOPF;145.515;94.156;42.666;1.097;4.836;1.535;2.744;16;1.099;5.274;6.431;29.921;34.968;62.245;11.179;15.693;3.154;143.092;131;945;2.693;5.528;14.095;18.843;2.252;4.069;114;42.349
;;06535 VOGELSBERGKREIS;73.113;45.211;23.682;518;2.487;842;1.198;17;603;2.998;3.777;15.915;17.748;29.458;4.995;7.193;1.412;71.911;79;651;1.692;3.207;7.899;9.902;1.030;2.012;76;23.506
;RB ZUSAMMEN;;656.671;413.455;198.542;5.334;26.610;9.768;12.582;148;5.200;24.585;30.591;137.004;153.277;280.362;53.283;71.525;14.325;645.344;579;4.477;12.678;25.898;64.326;88.697;10.712;19.929;488;197.143
;RB KASSEL;06611 KASSEL,STADT;91.211;56.427;27.001;885;4.714;2.039;2.169;15;774;3.570;4.444;19.429;19.364;39.647;9.893;10.416;2.424;89.652;97;698;1.908;3.769;7.592;12.622;2.381;3.134;105;26.791
;;06631 FULDA;146.398;88.140;48.264;1.008;5.644;2.054;3.314;28;1.114;5.477;6.890;30.516;35.694;60.737;11.696;14.834;3.754;144.182;152;1.145;3.216;6.127;15.701;21.500;3.030;4.558;125;47.966
;;06632 HERSFELD-ROTENBURG;80.464;49.380;26.948;711;2.181;893;1.226;18;633;3.419;4.125;18.194;19.816;31.628;5.172;7.741;1.509;79.324;82;654;1.896;3.510;8.933;11.627;1.378;2.392;87;26.789
;;06633 KASSEL, LAND;152.947;98.909;42.539;1.432;6.136;2.404;3.903;28;1.214;6.207;7.012;30.365;34.486;66.945;13.847;17.902;4.298;150.527;170;1.248;3.207;5.445;13.597;18.394;2.241;4.170;131;42.192
;;06634 SCHWALM-EDER-KREIS;121.179;75.808;37.156;1.329;4.212;1.370;2.656;18;901;5.041;6.135;25.902;28.067;50.421;9.240;13.004;3.004;119.471;126;1.022;2.800;5.063;12.251;15.532;1.608;3.314;101;36.895
;;06635 WALDECK-FRANKENBERG;106.784;66.107;34.054;1.095;3.357;1.131;2.157;14;1.138;4.142;4.959;22.273;25.943;43.813;7.751;10.891;2.634;104.902;145;859;2.284;4.489;11.370;14.543;1.591;3.227;138;33.828
;;06636 WERRA-MEISSNER-KREIS;63.485;39.438;20.513;634;1.798;707;1.088;14;520;2.957;3.449;13.990;15.257;25.201;4.162;6.416;1.284;62.658;89;623;1.563;2.670;6.835;8.543;798;1.783;71;20.394
;RB ZUSAMMEN;;762.468;474.209;236.475;7.094;28.042;10.598;16.513;135;6.294;30.813;37.014;160.669;178.627;318.392;61.761;81.204;18.907;750.716;861;6.249;16.874;31.073;76.279;102.761;13.027;22.578;758;234.855
HESSEN INSGESAMT;;;3.853.716;2.400.755;1.103.747;29.236;222.931;87.323;96.112;935;31.814;141.144;174.562;752.848;819.033;1.756.144;461.930;437.251;106.986;3.782.531;3.119;23.587;68.547;135.749;326.602;535.916;96.773;128.556;2.837;1.096.357
MECKLENBURG-VORPOMMERN;;13003 ROSTOCK, STADT;86.347;57.437;23.314;605;3.811;964;1.139;41;375;2.365;3.284;16.807;21.370;40.041;8.202;10.538;1.341;85.583;72;616;1.373;2.387;7.181;11.459;1.777;2.796;75;23.163
;;13004 SCHWERIN, STADT;44.642;28.741;12.961;348;2.062;551;513;17;213;1.234;1.833;8.843;10.949;20.681;4.399;5.449;599;44.352;40;321;820;1.353;4.115;6.240;941;1.527;23;12.912
;;13071 MECKLENBURGISCHE SEENPLA;146.410;91.879;47.732;908;4.762;1.231;1.088;41;988;5.170;7.588;32.250;37.052;60.051;10.823;14.779;1.638;144.737;164;1.496;3.631;5.836;15.557;20.690;2.554;4.429;142;47.516
;;13072 ROSTOCK;129.161;77.401;44.977;788;4.439;1.254;1.510;46;797;4.030;5.904;25.735;32.996;56.208;9.767;14.725;2.147;127.817;130;1.149;2.993;5.015;14.730;20.657;2.492;4.643;133;44.807
;;13073 VORPOMMERN-RUEGEN;126.076;79.234;40.599;770;4.172;1.080;1.266;35;688;3.926;5.838;25.515;32.114;54.737;9.325;13.885;1.702;124.520;118;1.206;2.925;4.642;13.068;18.317;1.994;3.953;111;40.387
;;13074 NORDWESTMECKLENBURG;92.201;56.813;30.903;799;2.574;726;1.092;20;506;2.981;4.330;18.716;24.126;38.991;6.172;10.073;1.466;91.116;101;883;2.147;3.512;10.412;13.630;1.331;3.075;83;30.768
;;13075 VORPOMMERN-GREIFSWALD;127.202;82.620;38.457;801;4.143;906;1.143;38;764;4.592;6.498;27.979;32.325;52.171;8.549;13.358;1.636;125.965;129;1.141;2.981;4.593;12.576;16.759;1.718;3.593;109;38.288
;;13076 LUDWIGSLUST-PARCHIM;129.362;78.123;45.880;1.047;3.209;809;1.055;48;790;4.433;6.842;29.123;34.277;50.686;7.149;12.629;1.631;127.782;137;1.291;3.550;5.869;15.561;19.142;1.661;3.956;126;45.676
MECKLENBURG-VORPOMMERN INSGESAMT;;;881.401;552.248;284.823;6.066;29.172;7.521;8.806;286;5.121;28.731;42.117;184.968;225.209;373.566;64.386;95.436;12.160;871.872;891;8.103;20.420;33.207;93.200;126.894;14.468;27.972;802;283.517
