"Land

";Regierungsbezirk;"Statistische Kennziffer und Zulassungsbezirk
";Insgesamt;Nach Kraftstoffarten;;;;;;;Nach Emissionsgruppen;;;;;;;;;;;Darunter dieselangetriebene Pkw nach Emissionsgruppen;;;;;;;;;;
;;;;Benzin;Diesel;"Gas
(einschl.
bivalent)";"Hybrid 
insgesamt";"darunter
Plug-in-Hybrid";Elektro (BEV);sonstige;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6;darunter Euro 6d-temp;darunter Euro 6d;darunter Euro 6e;sonstige;"schadstoff-
reduzierte insgesamt";Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6;darunter Euro 6d-temp;darunter Euro 6d;darunter Euro 6e;sonstige;"schadstoff-
reduziert mit
Dieselantrieb insgesamt"
;;09471 BAMBERG;104.207;62.516;34.608;557;3.838;1.271;2.674;14;798;3.626;4.299;19.885;25.117;45.783;10.710;10.929;28;3.056;102.564;109;913;2.079;4.085;11.287;15.815;3.247;2.439;1;86;34.374
;;09472 BAYREUTH;72.700;44.449;23.066;369;3.051;859;1.754;11;499;2.237;2.476;12.133;17.216;35.174;8.153;8.635;29;2.028;71.763;58;496;1.263;2.441;7.518;11.080;2.375;1.722;3;63;22.919
;;09473 COBURG;60.287;39.008;16.541;420;2.690;901;1.620;8;407;1.989;2.200;10.613;13.564;28.671;6.818;7.415;21;1.813;59.257;40;417;977;1.756;5.257;7.954;1.647;1.314;1;39;16.440
;;09474 FORCHHEIM;79.379;48.890;24.421;377;3.396;1.086;2.276;19;617;2.636;3.239;14.656;19.130;35.250;8.198;8.444;21;2.604;78.132;82;628;1.573;2.798;8.248;10.887;2.254;1.632;1;80;24.296
;;09475 HOF;64.613;41.463;18.148;385;3.266;1.041;1.342;9;478;1.917;2.046;9.045;13.349;35.286;8.555;10.200;28;1.574;63.695;56;378;956;1.643;5.380;9.559;2.164;1.759;-;54;18.026
;;09476 KRONACH;46.225;29.527;13.487;216;2.026;562;956;13;334;1.408;1.612;7.391;10.115;23.588;5.573;6.206;16;1.130;45.578;34;322;784;1.291;4.184;6.771;1.408;1.118;2;30;13.416
;;09477 KULMBACH;50.798;31.244;15.347;312;2.622;669;1.263;10;363;1.666;1.973;8.352;11.421;24.786;5.706;6.854;16;1.435;49.996;45;390;927;1.521;4.597;7.732;1.588;1.651;-;43;15.255
;;09478 LICHTENFELS;45.719;28.726;13.989;232;1.811;512;950;11;318;1.570;1.850;8.853;10.761;20.557;4.891;4.861;20;1.113;45.022;23;339;903;1.604;4.507;6.493;1.368;987;-;31;13.900
;;09479 WUNSIEDEL I.FICHTELGEB.;47.624;30.467;13.292;266;2.579;749;1.010;10;313;1.374;1.524;6.677;10.011;25.778;6.445;7.141;24;1.166;46.843;31;290;665;1.099;3.910;7.176;1.657;1.263;4;40;13.211
;RB ZUSAMMEN;;706.482;438.671;210.668;3.918;34.389;10.578;18.705;131;5.086;22.503;26.120;119.319;157.873;343.499;80.153;94.566;334;21.199;695.599;592;5.044;12.240;21.918;65.291;103.705;22.070;19.320;29;562;209.352
;RB MITTELFRANKEN;09561 ANSBACH,STADT;25.808;15.344;7.808;197;1.695;467;762;2;137;783;1.047;4.809;5.939;11.900;2.551;3.812;15;823;25.438;20;195;490;950;2.563;3.528;718;762;1;24;7.770
;;09562 ERLANGEN,STADT;56.273;34.016;16.580;317;3.538;1.237;1.805;17;430;1.893;2.338;10.177;12.431;26.007;5.748;7.567;48;1.930;55.206;69;448;1.093;1.921;5.110;7.745;1.640;1.714;4;44;16.430
;;09563 FUERTH,STADT;64.464;40.424;17.919;327;4.064;1.109;1.717;13;458;1.982;2.666;12.114;14.082;30.306;6.799;8.900;34;1.868;63.476;80;483;1.186;2.141;5.432;8.458;1.819;1.716;5;36;17.816
;;09564 NUERNBERG,STADT;249.281;147.907;74.277;1.220;18.352;5.317;7.482;43;1.825;8.098;10.628;44.722;51.438;119.996;26.187;40.249;169;8.238;244.945;279;1.828;4.702;8.669;20.909;37.111;7.802;10.199;17;234;73.732
;;09565 SCHWABACH,STADT;26.398;16.408;7.163;102;1.907;543;815;3;236;810;1.072;4.613;5.486;12.698;2.850;4.108;17;955;25.870;34;148;467;773;2.097;3.553;746;894;1;35;7.107
;;09571 ANSBACH;130.191;75.756;45.207;867;4.839;1.658;3.501;21;1.070;4.705;5.913;25.618;32.147;54.524;12.612;11.966;36;4.103;128.080;164;1.171;2.966;5.923;15.203;19.301;3.916;2.880;3;145;44.873
;;09572 ERLANGEN-HOECHSTADT;94.494;56.297;28.200;451;5.546;2.329;3.968;32;698;2.978;3.777;16.478;21.461;43.039;9.887;11.373;51;4.311;92.742;107;716;1.822;3.204;9.035;13.007;2.835;2.218;2;105;27.996
;;09573 FUERTH;78.397;50.621;21.121;349;3.956;1.203;2.334;16;620;2.588;3.090;13.862;17.796;36.398;8.509;9.245;38;2.597;76.951;84;552;1.386;2.480;6.761;9.640;2.056;1.528;2;68;20.971
;;09574 NUERNBERGER LAND;113.067;69.837;33.125;497;6.072;1.809;3.525;11;834;3.560;4.344;18.772;25.128;54.497;12.735;14.706;55;3.944;111.079;126;866;1.958;3.382;10.419;16.017;3.542;2.945;4;113;32.881
;;09575 NEUSTADT/AISCH-WINDSHEIM;70.154;39.881;24.934;424;2.694;933;2.202;19;598;2.657;3.436;14.249;16.719;28.700;6.661;6.268;19;2.524;68.883;86;699;1.758;3.504;8.289;10.323;2.025;1.460;-;74;24.733
;;09576 ROTH;89.247;52.644;29.193;369;4.601;1.417;2.428;12;681;2.959;3.634;15.895;20.760;41.067;9.582;10.693;31;2.773;87.769;108;730;1.784;3.289;9.287;13.711;2.927;2.503;2;97;29.006
;;09577 WEISSENBURG-GUNZENHAUSEN;64.716;37.772;21.995;441;2.670;905;1.827;11;594;2.391;3.055;13.172;16.003;26.356;5.902;6.206;17;2.122;63.693;102;598;1.617;2.997;7.598;8.800;1.727;1.181;1;85;21.797
;RB ZUSAMMEN;;1.062.490;636.907;327.522;5.561;59.934;18.927;32.366;200;8.181;35.404;45.000;194.481;239.390;485.488;110.023;135.093;530;36.188;1.044.132;1.259;8.434;21.229;39.233;102.703;151.194;31.753;30.000;42;1.060;325.112
;RB UNTERFRANKEN;09661 ASCHAFFENBURG,STADT;44.491;26.700;12.035;360;3.147;1.347;2.241;8;317;1.572;1.947;8.134;8.792;20.547;4.579;6.936;20;2.370;43.679;34;270;729;1.447;3.438;5.989;1.315;1.495;1;34;11.941
;;09662 SCHWEINFURT,STADT;29.911;16.756;9.661;256;2.367;1.087;866;5;196;1.010;1.424;6.100;6.363;13.485;2.909;4.635;23;940;29.518;36;214;629;1.200;2.821;4.688;974;1.253;2;20;9.608
;;09663 WUERZBURG,STADT;63.812;37.472;19.065;623;4.438;1.500;2.199;15;550;2.288;2.691;11.252;13.352;29.958;6.707;9.883;52;2.563;62.654;85;499;1.150;2.101;5.483;9.538;2.275;2.373;3;71;18.927
;;09671 ASCHAFFENBURG;119.717;73.821;34.822;877;6.361;2.298;3.820;16;907;4.238;5.156;22.222;26.284;54.657;12.805;14.728;43;4.222;117.686;102;815;2.052;4.014;10.919;16.598;3.597;3.087;3;85;34.585
;;09672 BAD KISSINGEN;72.311;40.582;26.685;538;2.550;816;1.944;12;526;2.515;3.230;14.438;18.097;30.160;6.952;6.287;14;2.204;71.170;112;635;1.688;3.199;8.977;11.820;2.376;1.575;2;99;26.530
;;09673 RHOEN-GRABFELD;55.739;29.563;22.043;415;2.109;729;1.594;15;372;1.909;2.557;11.006;14.412;22.979;5.390;4.795;25;1.788;55.023;58;543;1.323;2.646;7.712;9.594;1.996;1.278;1;67;21.943
;;09674 HASSBERGE;59.955;32.267;23.721;509;1.780;657;1.666;12;393;2.131;2.827;12.123;14.605;25.078;5.826;5.396;13;1.881;59.038;71;628;1.592;2.987;7.771;10.465;2.132;1.510;4;64;23.578
;;09675 KITZINGEN;63.397;36.668;21.461;466;2.835;867;1.958;9;504;2.683;3.348;13.573;15.062;24.916;5.648;5.980;25;2.191;62.277;77;660;1.622;3.009;7.014;8.843;1.785;1.573;1;72;21.297
;;09676 MILTENBERG;87.898;52.441;27.949;533;4.863;1.530;2.099;13;619;3.139;4.194;17.426;19.977;38.817;8.433;11.290;32;2.358;86.530;83;651;1.944;3.625;9.020;12.336;2.524;2.325;4;88;27.747
;;09677 MAIN-SPESSART;87.297;50.692;29.603;677;4.011;1.391;2.296;18;624;3.240;4.008;17.009;20.879;37.487;8.526;9.693;31;2.562;85.809;98;790;1.985;3.892;9.922;12.655;2.526;2.229;4;77;29.419
;;09678 SCHWEINFURT;79.611;46.460;27.005;684;3.069;1.037;2.369;24;606;2.936;3.798;16.738;19.630;31.972;7.383;6.707;20;2.685;78.365;119;805;1.901;3.432;9.186;11.265;2.307;1.431;1;98;26.806
;;09679 WUERZBURG;108.878;65.076;33.595;1.040;5.391;1.765;3.754;22;768;3.847;4.777;20.730;25.550;47.034;10.599;11.892;49;4.144;106.850;122;855;2.297;4.240;11.076;14.595;3.031;2.516;7;135;33.320
;RB ZUSAMMEN;;873.017;508.498;287.645;6.978;42.921;15.024;26.806;169;6.382;31.508;39.957;170.751;203.003;377.090;85.757;98.222;347;29.908;858.599;997;7.365;18.912;35.792;93.339;128.386;26.838;22.645;33;910;285.701
;RB SCHWABEN;09761 AUGSBURG,STADT;141.382;87.161;39.001;1.334;10.392;3.069;3.466;28;1.031;4.099;5.644;25.295;28.792;70.141;14.896;23.751;195;3.875;138.877;128;829;2.325;4.491;11.200;19.588;4.224;4.473;56;129;38.690
;;09762 KAUFBEUREN,STADT;26.481;16.584;7.539;192;1.520;374;642;4;160;728;977;4.684;5.764;13.013;3.087;3.464;14;717;26.043;28;188;491;864;2.296;3.578;758;597;-;18;7.463
;;09763 KEMPTEN(ALLGAEU),STADT;40.820;23.753;12.680;233;2.646;727;1.503;5;207;945;1.427;6.558;8.558;20.882;4.677;7.056;32;1.677;40.254;47;261;665;1.218;3.492;6.854;1.529;1.907;1;62;12.599
;;09764 MEMMINGEN,STADT;27.661;16.293;8.866;144;1.589;460;767;2;179;678;1.080;5.080;6.048;13.301;2.906;4.007;30;843;27.209;27;151;515;1.087;2.600;4.418;939;1.003;3;12;8.810
;;09771 AICHACH-FRIEDBERG;90.196;54.216;27.834;600;4.674;1.389;2.862;10;747;3.042;3.773;16.209;20.563;40.826;9.034;10.977;49;3.145;88.305;87;766;1.777;3.324;8.867;12.671;2.670;2.087;1;71;27.563
;;09772 AUGSBURG;172.291;106.586;49.012;1.072;10.371;3.247;5.227;23;1.315;5.273;6.818;29.314;37.558;82.798;18.496;24.217;101;5.781;168.857;187;1.105;3.101;5.389;15.246;23.350;5.120;4.237;6;163;48.541
;;09773 DILLINGEN A.D.DONAU;68.296;40.702;22.448;395;3.216;902;1.523;12;448;2.347;3.158;13.837;16.573;28.953;6.518;6.675;23;1.721;67.037;52;568;1.462;2.931;7.593;9.612;1.987;1.269;1;44;22.262
;;09774 GUENZBURG;88.620;51.627;29.916;416;4.222;1.382;2.427;12;627;2.504;3.440;16.668;21.067;40.128;9.186;10.106;33;2.779;87.213;64;504;1.658;3.622;9.683;14.137;2.958;2.397;4;82;29.750
;;09775 NEU-ULM;114.586;70.613;34.233;685;6.025;1.871;3.009;21;676;3.340;4.249;21.715;25.602;53.586;11.955;14.499;54;3.316;112.484;50;679;2.007;4.081;10.575;16.487;3.386;3.066;5;81;33.960
;;09776 LINDAU (BODENSEE);54.118;32.653;17.155;269;2.516;789;1.519;6;469;1.943;2.360;10.264;12.594;23.492;5.306;5.845;12;1.717;52.839;96;574;1.242;2.016;5.535;7.454;1.513;1.295;-;61;16.978
;;09777 OSTALLGAEU;96.686;57.476;31.280;655;4.319;1.352;2.943;13;700;3.109;4.053;16.807;22.779;44.009;10.227;11.689;43;3.411;94.868;133;882;2.193;3.433;9.889;14.350;3.200;2.769;5;143;31.023
;;09778 UNTERALLGAEU;104.406;61.617;35.318;645;4.137;1.220;2.672;17;897;3.572;4.460;20.097;25.110;45.154;10.469;10.848;37;3.131;102.421;137;827;2.253;4.449;11.545;15.755;3.404;2.824;2;112;35.078
;;09779 DONAU-RIES;95.459;54.892;32.450;560;4.958;1.464;2.587;12;729;3.504;4.486;18.957;23.211;40.099;8.640;10.406;36;2.902;93.888;107;932;2.377;4.334;10.848;13.463;2.624;2.268;3;105;32.166
;;09780 OBERALLGAEU;105.272;61.732;35.109;506;4.833;1.440;3.078;14;848;2.879;4.025;16.645;24.652;50.583;11.822;13.844;28;3.668;103.300;175;912;2.281;3.336;10.968;16.979;3.756;3.598;1;200;34.851
;RB ZUSAMMEN;;1.226.274;735.905;382.841;7.706;65.418;19.686;34.225;179;9.033;37.963;49.950;222.130;278.871;566.965;127.219;157.384;687;38.683;1.203.595;1.318;9.178;24.347;44.575;120.337;178.696;38.068;33.790;88;1.283;379.734
BAYERN INSGESAMT;;;8.365.523;4.880.379;2.637.570;46.952;530.229;164.261;268.948;1.445;62.138;258.426;326.215;1.422.842;1.828.807;4.008.358;891.295;1.213.110;10.448;306.340;8.213.126;8.958;61.670;157.404;290.079;814.400;1.277.343;272.368;264.265;555;9.102;2.618.956
BERLIN                     ;;11000 BERLIN;1.244.061;832.307;259.857;12.651;102.938;26.849;35.815;493;11.254;48.586;58.603;249.237;242.303;573.415;126.619;182.751;875;39.072;1.222.470;1.124;7.925;19.086;29.983;69.068;128.425;28.641;28.436;53;881;256.492
BERLIN INSGESAMT;;;1.244.061;832.307;259.857;12.651;102.938;26.849;35.815;493;11.254;48.586;58.603;249.237;242.303;573.415;126.619;182.751;875;39.072;1.222.470;1.124;7.925;19.086;29.983;69.068;128.425;28.641;28.436;53;881;256.492
BRANDENBURG;;12051 BRANDENBURG/HAVEL,STADT;35.183;23.939;8.189;212;2.095;618;737;11;202;1.168;1.579;7.124;7.844;16.025;3.681;4.408;24;840;34.782;24;243;575;884;2.487;3.894;809;709;2;27;8.134
;;12052 COTTBUS, STADT;48.621;33.841;11.035;306;2.772;606;652;15;336;1.628;2.207;10.268;11.038;21.666;5.162;5.465;15;806;47.949;38;264;828;1.217;3.372;5.234;1.203;918;1;34;10.987
;;12053 FRANKFURT/ODER,STADT;28.253;20.088;6.007;273;1.534;324;336;15;151;893;1.171;5.578;6.383;13.381;3.213;3.400;16;452;28.009;15;137;386;579;1.829;3.026;625;598;3;13;5.985
;;12054 POTSDAM,STADT;76.804;50.150;18.999;694;5.037;1.484;1.890;34;466;2.307;3.040;13.833;16.859;36.998;8.561;10.741;55;2.072;75.575;75;506;1.233;1.885;5.665;9.430;2.058;1.927;7;67;18.861
;;12060 BARNIM;110.690;73.520;27.981;1.167;5.638;1.462;2.353;31;816;4.172;5.262;21.873;24.951;48.853;11.892;11.942;25;2.721;108.648;112;946;2.247;3.088;8.421;12.841;2.839;2.135;2;87;27.742
;;12061 DAHME-SPREEWALD;109.136;69.350;30.069;1.146;6.209;1.580;2.328;34;824;4.245;5.196;21.350;24.180;48.918;11.479;12.277;76;2.609;107.322;112;907;2.225;3.350;9.004;14.167;3.027;2.373;21;59;29.824
;;12062 ELBE-ELSTER;63.724;41.210;18.995;522;2.330;489;635;32;665;3.160;3.662;14.476;14.990;24.857;5.747;5.658;19;847;62.657;60;636;1.477;2.382;5.989;8.296;1.722;1.447;3;40;18.880
;;12063 HAVELLAND;97.976;63.770;25.598;826;5.411;1.412;2.345;26;624;3.522;4.688;19.802;21.910;43.314;10.197;10.561;26;2.626;96.486;88;770;1.853;2.870;7.871;11.837;2.516;1.829;2;64;25.353
;;12064 MAERKISCH-ODERLAND;121.488;80.603;31.335;1.238;6.111;1.522;2.158;43;1.080;4.868;5.896;24.506;27.052;52.692;12.696;12.544;33;2.847;118.941;130;1.081;2.429;3.492;9.390;14.421;3.060;2.437;1;112;31.055
;;12065 OBERHAVEL;126.219;83.575;31.773;1.361;6.673;1.897;2.800;37;894;4.831;6.010;25.766;28.496;54.951;12.845;13.086;45;3.169;124.117;120;1.011;2.426;3.701;9.792;14.359;2.986;2.251;2;84;31.493
;;12066 OBERSPREEWALD-LAUSITZ;65.275;43.137;18.499;468;2.522;507;621;28;582;2.608;3.225;13.646;15.198;28.126;6.933;6.178;15;813;64.198;56;505;1.283;2.084;5.663;8.793;1.921;1.419;3;36;18.420
;;12067 ODER-SPREE;109.632;72.415;29.436;981;4.904;1.222;1.869;27;799;3.947;5.191;21.657;25.023;49.117;11.783;11.227;25;2.279;108.013;83;840;2.113;3.063;9.008;14.043;3.000;2.289;3;83;29.233
;;12068 OSTPRIGNITZ-RUPPIN;59.485;37.192;18.921;552;2.016;571;785;19;442;2.245;3.259;13.043;14.510;23.900;5.711;5.352;21;1.030;58.429;69;602;1.575;2.399;6.067;8.013;1.695;1.181;5;56;18.781
;;12069 POTSDAM-MITTELMARK;133.323;83.157;38.775;1.118;6.760;2.004;3.474;39;936;4.522;5.770;24.842;30.541;60.235;14.173;15.014;45;3.851;130.697;136;1.149;2.643;4.137;11.992;18.306;3.945;3.156;6;96;38.459
;;12070 PRIGNITZ;46.133;28.598;14.869;351;1.805;415;496;14;352;1.889;2.432;10.281;11.172;18.561;4.564;4.058;10;656;45.343;48;425;1.117;1.783;4.853;6.496;1.419;1.014;1;43;14.765
;;12071 SPREE-NEISSE;71.257;48.598;18.903;454;2.513;626;765;24;669;3.115;3.815;16.062;17.010;28.137;6.813;5.939;11;1.101;69.909;68;572;1.655;2.332;5.978;8.120;1.799;1.208;3;53;18.778
;;12072 TELTOW-FLAEMING;109.099;69.547;30.492;1.045;5.556;1.525;2.436;23;889;4.069;5.007;21.529;24.559;48.302;11.369;12.245;33;2.742;107.097;101;838;2.146;3.369;9.337;14.395;3.092;2.617;3;74;30.260
;;12073 UCKERMARK;68.684;45.873;18.722;518;2.695;569;850;26;436;2.534;3.490;14.947;16.734;28.554;6.789;6.098;16;1.046;67.741;62;551;1.418;2.107;5.979;8.447;1.739;1.080;3;46;18.610
BRANDENBURG INSGESAMT;;;1.480.982;968.563;398.598;13.232;72.581;18.833;27.530;478;11.163;55.723;70.900;300.583;338.450;646.587;153.608;156.193;510;32.507;1.455.913;1.397;11.983;29.629;44.722;122.697;184.118;39.455;30.588;71;1.074;395.620
BREMEN                    ;;04011 BREMEN, STADT;248.315;152.785;71.502;2.165;15.802;5.165;6.016;45;2.156;8.827;11.937;52.464;51.336;109.155;23.387;34.881;167;6.904;242.779;294;1.775;4.819;9.302;20.006;34.361;7.012;9.210;18;367;70.924
;;04012 BREMERHAVEN,STADT;52.362;33.163;14.599;462;3.095;801;1.032;11;220;1.456;2.481;11.814;11.862;22.927;5.238;6.406;18;1.157;51.917;40;291;1.047;2.169;4.558;6.381;1.334;1.230;1;39;14.525
BREMEN INSGESAMT;;;300.677;185.948;86.101;2.627;18.897;5.966;7.048;56;2.376;10.283;14.418;64.278;63.198;132.082;28.625;41.287;185;8.061;294.696;334;2.066;5.866;11.471;24.564;40.742;8.346;10.440;19;406;85.449
HAMBURG                          ;;02000 HAMBURG;813.109;489.773;216.550;4.844;71.661;24.997;30.086;195;7.428;27.020;32.853;140.486;154.486;400.357;82.230;156.073;682;33.398;796.028;1.417;6.555;14.386;23.401;55.862;111.742;25.486;33.456;117;1.313;214.676
HAMBURG INSGESAMT;;;813.109;489.773;216.550;4.844;71.661;24.997;30.086;195;7.428;27.020;32.853;140.486;154.486;400.357;82.230;156.073;682;33.398;796.028;1.417;6.555;14.386;23.401;55.862;111.742;25.486;33.456;117;1.313;214.676
HESSEN;RB DARMSTADT;06411 DARMSTADT,STADT;73.615;45.090;19.379;596;5.786;2.119;2.743;21;622;2.663;3.243;13.853;14.218;34.437;7.567;11.898;74;2.922;71.958;53;460;1.140;2.154;5.010;10.294;2.346;3.046;7;54;19.165
;;06412 FRANKFURT AM MAIN,STADT;342.708;190.636;96.601;1.943;40.745;17.113;12.719;64;2.454;9.574;12.010;54.354;56.400;186.273;38.410;81.961;325;13.737;334.802;135;1.339;4.354;9.914;21.429;58.590;12.898;21.525;13;166;95.927
;;06413 OFFENBACH AM MAIN,STADT;59.721;34.683;18.251;450;4.543;1.283;1.586;208;512;2.098;2.888;12.212;11.528;27.603;6.080;8.676;41;1.905;58.746;37;303;1.101;2.373;4.688;9.625;2.068;2.267;1;24;18.151
;;06414 WIESBADEN,STADT;243.431;123.625;52.022;1.103;39.012;17.702;27.641;28;978;4.385;5.791;26.651;28.957;145.168;16.584;93.553;2.529;28.034;239.964;67;552;2.007;4.384;10.435;34.167;4.892;17.858;21;155;51.767
;;06431 BERGSTRASSE;177.569;112.169;47.977;1.305;11.038;3.335;5.044;36;1.505;7.023;8.507;35.047;37.990;78.580;18.121;21.635;90;5.506;174.158;182;1.242;3.326;5.943;14.845;21.839;4.486;4.012;12;120;47.497
;;06432 DARMSTADT-DIEBURG;190.695;123.644;48.065;1.651;11.676;3.471;5.628;31;1.527;7.102;8.641;36.030;39.593;87.480;20.251;24.321;89;6.276;186.649;171;1.177;3.167;5.647;14.035;23.247;5.032;4.476;3;166;47.610
;;06433 GROSS-GERAU;159.377;101.065;43.179;1.274;9.789;3.397;4.041;29;1.255;5.331;7.407;33.166;32.298;72.781;16.188;22.106;115;4.624;156.862;110;861;2.687;5.522;12.431;21.200;4.492;4.473;18;121;42.932
;;06434 HOCHTAUNUSKREIS;166.027;101.510;42.362;852;15.495;4.042;5.754;54;1.276;4.598;5.488;24.264;30.067;90.201;18.200;37.499;109;6.435;162.329;82;648;2.022;3.796;11.292;24.171;5.036;7.525;5;89;42.100
;;06435 MAIN-KINZIG-KREIS;266.094;165.993;75.962;1.814;15.856;4.175;6.427;42;1.995;9.047;11.535;51.214;57.915;122.334;29.192;31.880;131;7.315;261.355;215;1.524;4.553;9.362;23.093;36.523;7.788;6.135;7;226;75.496
;;06436 MAIN-TAUNUS-KREIS;188.186;114.183;46.847;802;21.151;5.003;5.179;24;1.162;4.541;5.483;25.629;30.777;110.872;19.520;56.286;102;5.554;184.018;70;596;1.853;4.010;10.887;29.120;5.828;12.164;6;78;46.614
;;06437 ODENWALDKREIS;63.776;40.447;17.682;529;3.608;984;1.506;4;519;2.634;3.333;12.867;13.797;27.885;6.375;7.140;24;1.688;62.723;59;527;1.345;2.396;5.519;7.627;1.487;1.177;2;48;17.521
;;06438 OFFENBACH;222.172;140.805;59.234;1.416;15.216;4.294;5.469;32;1.861;7.323;9.042;40.754;44.468;106.735;24.415;33.743;104;6.012;216.195;126;956;3.077;6.499;16.030;32.013;6.869;8.975;6;127;58.828
;;06439 RHEINGAU-TAUNUS-KREIS;123.849;79.270;32.427;925;7.317;2.414;3.882;28;1.037;4.026;5.005;21.673;26.529;58.627;14.158;15.502;39;4.231;121.128;104;697;1.942;3.562;9.886;15.878;3.552;2.921;3;91;32.160
;;06440 WETTERAUKREIS;198.272;124.199;55.275;1.248;11.965;3.686;5.559;26;1.685;6.685;8.380;36.908;42.232;92.862;21.792;25.485;66;6.110;194.862;170;1.101;3.346;6.297;16.924;26.922;5.891;4.799;7;143;54.903
;RB ZUSAMMEN;;2.475.492;1.497.319;655.263;15.908;213.197;73.018;93.178;627;18.388;77.030;96.753;424.622;466.769;1.241.838;256.853;471.685;3.838;100.349;2.425.749;1.581;11.983;35.920;71.859;176.504;351.216;72.665;101.353;111;1.608;650.671
;RB GIESSEN;06531 GIESSEN;158.338;96.636;47.000;1.335;8.902;2.851;4.410;55;1.203;5.421;6.646;31.054;34.959;71.432;16.428;19.039;88;4.704;155.419;145;978;2.721;5.750;14.532;22.406;4.823;4.015;3;69;46.601
;;06532 LAHN-DILL-KREIS;167.002;103.515;49.570;1.135;8.672;2.930;4.078;32;1.179;5.546;7.077;32.251;36.865;76.632;18.067;20.457;64;4.556;164.106;130;1.055;3.040;6.135;15.578;23.163;4.917;4.145;5;115;49.216
;;06533 LIMBURG-WEILBURG;115.510;71.371;33.445;1.063;6.303;2.138;3.300;28;778;3.716;4.680;21.799;24.892;53.865;13.042;13.959;53;3.641;113.371;77;640;1.860;3.898;10.194;16.471;3.664;2.822;3;71;33.211
;;06534 MARBURG-BIEDENKOPF;146.736;93.397;42.202;1.040;6.241;1.791;3.840;16;1.008;4.805;5.798;27.876;33.460;66.992;15.710;16.537;40;4.232;144.171;129;883;2.469;5.070;13.390;19.824;4.166;3.276;2;100;41.865
;;06535 VOGELSBERGKREIS;73.441;44.772;23.290;504;3.184;913;1.678;13;555;2.664;3.424;14.730;17.033;31.869;7.405;7.370;14;1.899;72.174;69;616;1.544;2.852;7.495;10.454;2.165;1.531;3;72;23.102
;RB ZUSAMMEN;;661.027;409.691;195.507;5.077;33.302;10.623;17.306;144;4.723;22.152;27.625;127.710;147.209;300.790;70.652;77.362;259;19.032;649.241;550;4.172;11.634;23.705;61.189;92.318;19.735;15.789;16;427;193.995
;RB KASSEL;06611 KASSEL,STADT;91.870;55.727;26.204;853;5.903;2.124;3.164;19;709;3.215;4.024;18.075;18.485;42.322;9.570;14.070;99;3.401;90.231;86;655;1.757;3.410;7.186;12.801;2.761;3.276;9;87;25.982
;;06631 FULDA;147.651;87.375;47.721;979;7.141;2.214;4.411;24;1.049;4.926;6.292;28.303;34.485;65.364;14.800;16.815;100;4.846;145.265;143;1.037;2.971;5.568;15.088;22.470;4.452;4.392;19;115;47.392
;;06632 HERSFELD-ROTENBURG;80.667;48.810;26.540;710;2.823;929;1.765;19;582;3.064;3.651;16.854;19.035;34.219;8.121;7.638;12;2.060;79.465;78;601;1.697;3.174;8.454;12.284;2.573;2.031;1;83;26.371
;;06633 KASSEL, LAND;153.772;97.608;41.808;1.401;7.790;2.578;5.143;22;1.126;5.625;6.368;28.186;33.028;71.309;17.014;19.983;75;5.547;151.189;172;1.166;2.973;4.949;12.974;19.075;4.072;3.291;6;122;41.431
;;06634 SCHWALM-EDER-KREIS;121.864;75.212;36.558;1.328;5.256;1.428;3.495;15;855;4.577;5.616;24.213;27.033;53.903;12.783;13.397;33;3.856;120.053;122;960;2.615;4.643;11.694;16.150;3.319;2.389;4;93;36.277
;;06635 WALDECK-FRANKENBERG;107.365;65.612;33.475;1.018;4.373;1.286;2.873;14;1.121;3.753;4.474;20.728;24.850;47.143;10.819;11.501;39;3.346;105.415;143;817;2.082;4.161;10.832;15.074;3.132;2.424;1;124;33.233
;;06636 WERRA-MEISSNER-KREIS;63.690;39.087;20.161;608;2.341;773;1.479;14;499;2.666;3.169;13.066;14.596;27.165;6.487;6.219;24;1.681;62.842;96;564;1.485;2.463;6.438;8.924;1.870;1.206;2;69;20.039
;RB ZUSAMMEN;;766.879;469.431;232.467;6.897;35.627;11.332;22.330;127;5.941;27.826;33.594;149.425;171.512;341.425;79.594;89.623;382;24.737;754.460;840;5.800;15.580;28.368;72.666;106.778;22.179;19.009;42;693;230.725
HESSEN INSGESAMT;;;3.903.398;2.376.441;1.083.237;27.882;282.126;94.973;132.814;898;29.052;127.008;157.972;701.757;785.490;1.884.053;407.099;638.670;4.479;144.118;3.829.450;2.971;21.955;63.134;123.932;310.359;550.312;114.579;136.151;169;2.728;1.075.391
MECKLENBURG-VORPOMMERN;;13003 ROSTOCK, STADT;86.409;56.497;22.873;531;4.840;1.062;1.631;37;339;2.067;2.887;15.268;20.261;42.958;10.215;11.732;53;1.831;85.611;75;572;1.241;2.148;6.751;11.865;2.604;2.523;7;69;22.721
;;13004 SCHWERIN, STADT;44.731;28.210;12.818;326;2.593;595;771;13;196;1.103;1.591;8.090;10.507;22.084;5.369;6.094;22;851;44.422;38;300;744;1.204;3.893;6.570;1.520;1.371;2;17;12.766
