"Land

";Regierungsbezirk;"Statistische Kennziffer und Zulassungsbezirk
";Insgesamt;Nach Kraftstoffarten;;;;;;;Nach Emissionsgruppen;;;;;;;;;;;Darunter dieselangetriebene Pkw nach Emissionsgruppen;;;;;;;;;;
;;;;Benzin;Diesel;"Gas
(einschl.
bivalent)";"Hybrid 
insgesamt";"darunter
Plug-in-Hybrid";Elektro (BEV);sonstige;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6;darunter Euro 6d-temp;darunter Euro 6d;darunter Euro 6e;sonstige;schadstoffreduzierte insgesamt;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6;darunter Euro 6d-temp;darunter Euro 6d;darunter Euro 6e;sonstige;schadstoffred. mit Dieselantrieb insgesamt
;RB ZUSAMMEN;;857.603;477.092;291.975;3.856;55.711;13.111;28.816;153;5.186;23.054;30.106;137.669;185.459;430.580;91.236;121.888;20.425;31.791;843.845;743;5.587;15.443;31.059;91.050;145.522;29.162;27.590;2.938;665;290.069
;RB OBERPFALZ;09361 AMBERG,STADT;25.268;15.506;6.865;94;1.879;527;922;2;123;573;778;3.963;5.326;13.147;2.718;4.179;613;1.000;24.910;13;136;354;637;2.138;3.539;751;760;72;17;6.834
;;09362 REGENSBURG,STADT;83.823;46.783;24.645;443;8.060;2.254;3.865;27;471;1.764;2.221;11.663;15.822;46.433;8.717;15.893;4.270;4.127;82.501;71;462;987;2.205;6.663;14.030;2.620;4.160;500;63;24.481
;;09363 WEIDEN I.D.OPF.,STADT;26.649;16.294;7.534;139;1.970;480;704;8;153;669;792;3.960;5.287;14.607;2.905;4.802;875;769;26.237;18;138;338;650;2.103;4.219;864;1.000;125;12;7.478
;;09371 AMBERG-SULZBACH;72.355;42.719;23.091;304;3.783;1.016;2.444;14;488;2.064;2.443;11.691;16.365;35.466;7.916;9.742;1.079;2.704;71.221;67;513;1.214;2.287;7.385;11.406;2.420;2.035;148;62;22.934
;;09372 CHAM;92.869;52.782;31.651;578;5.048;1.177;2.792;18;647;2.684;3.132;14.109;21.293;46.386;10.265;12.508;1.456;3.140;91.391;69;626;1.678;3.097;10.286;15.644;3.201;2.813;260;64;31.464
;;09373 NEUMARKT I.D.OPF.;93.822;53.350;31.604;403;5.345;1.358;3.112;8;539;2.207;2.795;13.641;20.598;48.997;10.773;13.919;1.805;3.528;92.305;79;506;1.423;2.771;9.449;17.106;3.564;3.829;385;99;31.433
;;09374 NEUSTADT A.D.WALDNAAB;67.244;39.309;21.917;315;3.646;962;2.048;9;418;1.752;2.071;9.594;14.764;35.428;7.607;10.366;1.211;2.275;66.302;53;463;1.086;2.088;6.826;11.206;2.383;2.130;165;57;21.779
;;09375 REGENSBURG;133.489;77.656;41.414;843;8.575;2.058;4.979;22;700;3.077;3.855;19.037;29.187;70.076;15.070;19.976;2.522;5.394;131.326;107;797;1.913;4.093;13.301;20.845;4.262;3.698;334;109;41.165
;;09376 SCHWANDORF;105.465;59.037;36.752;651;6.002;1.472;3.015;8;605;2.543;3.097;15.610;23.086;55.611;12.039;16.399;1.947;3.401;103.953;97;601;1.605;3.334;11.177;19.625;3.949;4.169;403;95;36.534
;;09377 TIRSCHENREUTH;49.887;30.031;15.576;220;2.833;763;1.222;5;306;1.275;1.373;6.717;10.659;27.511;6.300;8.026;979;1.388;49.229;38;261;689;1.238;4.634;8.608;1.903;1.713;127;23;15.491
;RB ZUSAMMEN;;750.871;433.467;241.049;3.990;47.141;12.067;25.103;121;4.450;18.608;22.557;109.985;162.387;393.662;84.310;115.810;16.757;27.726;739.375;612;4.503;11.287;22.400;73.962;126.228;25.917;26.307;2.519;601;239.593
;RB OBERFRANKEN;09461 BAMBERG,STADT;41.399;24.336;12.296;320;2.997;691;1.439;11;297;1.346;1.595;6.764;8.167;20.777;4.156;6.733;1.387;1.578;40.524;39;345;749;1.185;3.387;6.441;1.290;1.720;233;37;12.183
;;09462 BAYREUTH,STADT;41.020;24.031;11.171;181;3.951;1.299;1.680;6;265;965;1.152;5.800;7.935;22.518;4.267;8.090;1.543;1.814;40.449;35;186;521;979;2.930;6.415;1.115;2.021;275;39;11.105
;;09463 COBURG,STADT;25.464;15.465;6.909;135;2.044;531;907;4;181;674;818;3.702;4.915;13.657;2.713;4.784;764;1.012;24.959;19;127;316;623;1.766;3.994;740;1.214;156;13;6.858
;;09464 HOF,STADT;26.774;17.672;6.145;150;2.121;523;680;6;132;616;764;3.683;4.680;15.830;3.026;5.141;1.782;749;26.454;8;126;319;564;1.623;3.456;696;839;146;11;6.107
;;09471 BAMBERG;104.812;62.395;33.863;546;4.841;1.306;3.157;10;744;3.263;3.761;18.174;23.954;49.617;10.885;13.551;1.647;3.564;103.077;107;840;1.830;3.640;10.666;16.447;3.297;3.151;227;87;33.617
;;09472 BAYREUTH;73.200;44.353;22.446;364;3.927;940;2.099;11;465;2.051;2.178;10.882;16.105;38.143;8.245;10.724;1.219;2.387;72.211;57;462;1.141;2.129;6.960;11.482;2.451;2.075;173;61;22.292
;;09473 COBURG;60.436;38.685;16.186;404;3.333;921;1.820;8;367;1.783;1.956;9.639;12.844;30.755;6.724;8.904;1.071;2.031;59.375;39;383;888;1.543;4.960;8.217;1.658;1.586;143;39;16.069
;;09474 FORCHHEIM;79.855;48.647;23.863;350;4.245;1.136;2.731;19;584;2.373;2.895;13.236;18.205;38.174;8.316;10.459;1.189;3.070;78.537;85;579;1.408;2.473;7.696;11.420;2.322;2.137;142;75;23.736
;;09475 HOF;64.948;41.129;17.491;394;4.309;1.138;1.616;9;428;1.755;1.891;8.171;12.206;37.667;8.186;12.105;1.683;1.851;63.969;48;340;888;1.496;4.904;9.633;2.043;2.100;204;54;17.363
;;09476 KRONACH;46.145;29.311;12.882;220;2.628;618;1.093;11;326;1.265;1.406;6.561;9.220;25.429;5.581;7.632;946;1.273;45.480;37;287;686;1.094;3.756;6.915;1.436;1.386;112;26;12.801
;;09477 KULMBACH;50.966;30.956;14.890;300;3.304;717;1.505;11;327;1.522;1.739;7.569;10.667;26.583;5.581;8.067;1.087;1.687;50.094;45;385;819;1.353;4.238;7.902;1.523;1.871;188;42;14.784
;;09478 LICHTENFELS;45.965;28.477;13.785;235;2.336;527;1.123;9;301;1.372;1.591;8.079;10.274;22.314;4.887;6.076;768;1.298;45.229;24;329;788;1.438;4.271;6.805;1.371;1.269;106;32;13.687
;;09479 WUNSIEDEL I.FICHTELGEB.;47.794;30.147;12.926;264;3.274;763;1.173;10;291;1.262;1.344;5.994;9.191;27.545;6.336;8.508;1.229;1.342;46.969;33;270;603;970;3.601;7.320;1.648;1.557;154;40;12.837
;RB ZUSAMMEN;;708.778;435.604;204.853;3.863;43.310;11.110;21.023;125;4.708;20.247;23.090;108.254;148.363;369.009;78.903;110.774;16.315;23.656;697.327;576;4.659;10.956;19.487;60.758;106.447;21.590;22.926;2.259;556;203.439
;RB MITTELFRANKEN;09561 ANSBACH,STADT;26.027;15.280;7.582;186;2.137;483;840;2;114;673;921;4.365;5.638;13.026;2.555;3.909;1.151;908;25.645;16;161;429;836;2.414;3.664;720;809;150;22;7.542
;;09562 ERLANGEN,STADT;56.522;33.745;15.984;303;4.249;1.264;2.225;16;394;1.681;2.073;9.371;11.824;27.745;5.670;8.536;1.220;2.348;55.436;65;404;971;1.753;4.753;7.838;1.527;1.911;166;46;15.830
;;09563 FUERTH,STADT;64.830;39.944;17.446;323;4.985;1.147;2.122;10;412;1.787;2.317;11.121;13.373;32.500;6.587;10.232;1.524;2.292;63.802;74;429;1.039;1.965;5.116;8.676;1.697;2.034;199;33;17.332
;;09564 NUERNBERG,STADT;248.893;145.574;71.224;1.204;21.837;5.370;9.010;44;1.645;7.164;9.466;41.067;48.743;126.566;24.633;43.230;7.067;9.803;244.454;257;1.637;4.188;7.775;19.573;37.023;6.962;10.635;1.135;229;70.682
;;09565 SCHWABACH,STADT;26.406;16.366;6.870;91;2.187;539;889;3;231;723;959;4.222;5.210;13.490;2.748;4.369;838;1.026;25.861;31;130;421;673;1.950;3.581;699;961;95;32;6.818
;;09571 ANSBACH;130.980;75.578;44.135;833;6.182;1.826;4.227;25;950;4.225;5.261;23.401;30.784;59.301;13.180;14.821;1.742;4.823;128.745;142;1.057;2.667;5.238;14.407;20.126;4.144;3.439;334;123;43.760
;;09572 ERLANGEN-HOECHSTADT;95.284;55.954;27.374;419;6.601;2.315;4.909;27;638;2.735;3.393;15.123;20.343;46.024;9.755;13.281;1.707;5.239;93.495;98;664;1.638;2.861;8.480;13.337;2.745;2.609;269;92;27.170
;;09573 FUERTH;78.790;50.177;20.455;334;5.003;1.302;2.808;13;575;2.347;2.760;12.513;16.783;39.236;8.525;11.350;1.213;3.080;77.294;80;533;1.259;2.181;6.273;9.896;2.069;1.880;107;72;20.294
;;09574 NUERNBERGER LAND;113.725;69.337;32.073;473;7.580;1.947;4.249;13;752;3.225;3.946;16.898;23.704;58.448;12.507;17.411;2.409;4.674;111.647;116;810;1.794;2.907;9.685;16.398;3.448;3.505;349;109;31.819
;;09575 NEUSTADT/AISCH-WINDSHEIM;70.512;39.676;24.498;402;3.345;1.009;2.574;17;541;2.369;3.059;13.173;16.090;31.049;6.868;7.794;782;2.900;69.181;80;643;1.566;3.186;7.920;10.808;2.110;1.863;133;83;24.286
;;09576 ROTH;89.835;52.428;28.513;348;5.550;1.493;2.988;8;627;2.683;3.248;14.585;19.796;44.013;9.484;12.872;1.445;3.333;88.285;105;672;1.627;2.942;8.746;14.127;2.864;3.137;181;92;28.311
;;09577 WEISSENBURG-GUNZENHAUSEN;65.077;37.632;21.673;419;3.220;884;2.124;9;550;2.192;2.720;12.060;15.420;28.607;6.135;7.412;974;2.432;63.981;105;567;1.452;2.704;7.247;9.310;1.842;1.523;131;89;21.474
;RB ZUSAMMEN;;1.066.881;631.691;317.827;5.335;72.876;19.579;38.965;187;7.429;31.804;40.123;177.899;227.708;520.005;108.647;155.217;22.072;42.858;1.047.826;1.169;7.707;19.051;35.021;96.564;154.784;30.827;34.306;3.249;1.022;315.318
;RB UNTERFRANKEN;09661 ASCHAFFENBURG,STADT;44.494;26.263;11.705;344;3.767;1.364;2.408;7;304;1.401;1.767;7.562;8.344;21.735;4.265;7.359;1.312;2.549;43.662;37;251;677;1.308;3.212;6.094;1.139;1.661;233;30;11.609
;;09662 SCHWEINFURT,STADT;30.194;16.641;9.467;237;2.780;1.164;1.065;4;169;882;1.278;5.658;6.129;14.523;2.809;4.995;891;1.140;29.779;30;180;577;1.067;2.668;4.865;914;1.393;186;22;9.409
;;09663 WUERZBURG,STADT;64.354;37.157;18.705;600;5.298;1.478;2.578;16;511;2.049;2.371;10.328;12.675;32.287;6.499;10.743;2.064;2.913;63.134;79;455;1.021;1.899;5.114;9.931;2.125;2.751;349;71;18.570
;;09671 ASCHAFFENBURG;120.229;73.247;33.843;832;7.786;2.354;4.505;16;819;3.806;4.564;20.353;25.040;58.601;12.457;17.382;2.456;4.927;118.110;95;770;1.844;3.595;10.241;16.968;3.403;3.708;352;80;33.593
;;09672 BAD KISSINGEN;72.646;40.423;26.126;505;3.288;906;2.294;10;485;2.254;2.860;13.257;17.200;32.824;7.250;8.017;861;2.568;71.448;111;559;1.521;2.822;8.404;12.447;2.569;2.095;145;94;25.958
;;09673 RHOEN-GRABFELD;56.020;29.355;21.816;388;2.645;774;1.802;14;342;1.678;2.285;10.053;13.729;25.181;5.591;5.964;846;2.003;55.271;56;500;1.203;2.399;7.270;10.210;2.101;1.687;140;64;21.702
;;09674 HASSBERGE;60.170;32.013;23.403;489;2.340;715;1.913;12;355;1.917;2.535;11.017;13.933;27.319;6.007;6.915;760;2.139;59.215;66;579;1.484;2.650;7.349;11.061;2.235;2.004;162;61;23.250
;;09675 KITZINGEN;63.980;36.545;21.172;452;3.435;898;2.367;9;470;2.459;2.958;12.505;14.585;27.203;5.818;7.119;1.073;2.633;62.813;71;618;1.459;2.720;6.718;9.342;1.851;1.811;257;77;21.005
;;09676 MILTENBERG;87.587;51.437;27.363;492;5.920;1.586;2.362;13;567;2.825;3.795;16.081;18.966;41.306;8.672;11.802;2.043;2.634;86.174;78;595;1.763;3.299;8.420;12.919;2.554;2.645;385;82;27.156
;;09677 MAIN-SPESSART;87.686;50.471;28.865;645;4.979;1.417;2.707;19;596;2.889;3.572;15.521;19.851;40.705;8.621;11.401;1.750;2.987;86.121;96;723;1.807;3.543;9.265;13.157;2.584;2.620;249;73;28.664
;;09678 SCHWEINFURT;79.714;45.739;26.570;628;3.861;1.147;2.894;22;533;2.628;3.413;15.237;18.724;34.689;7.716;8.520;890;3.198;78.422;112;717;1.738;3.064;8.778;11.881;2.473;1.949;129;78;26.368
;;09679 WUERZBURG;109.428;64.520;32.862;1.004;6.572;1.850;4.449;21;720;3.487;4.216;18.872;24.400;50.803;10.707;14.170;1.925;4.836;107.334;117;797;2.070;3.753;10.471;15.232;3.053;3.017;347;119;32.559
;RB ZUSAMMEN;;876.502;503.811;281.897;6.616;52.671;15.653;31.344;163;5.871;28.275;35.614;156.444;193.576;407.176;86.412;114.387;16.871;34.527;861.483;948;6.744;17.164;32.119;87.910;134.107;27.001;27.341;2.934;851;279.843
;RB SCHWABEN;09761 AUGSBURG,STADT;141.783;86.194;37.569;1.178;12.645;3.085;4.173;24;929;3.702;5.029;23.257;27.410;74.322;14.109;25.250;4.818;4.587;139.236;121;776;2.109;3.929;10.479;19.728;3.887;4.888;623;112;37.254
;;09762 KAUFBEUREN,STADT;26.887;16.684;7.312;180;1.902;400;805;4;160;658;904;4.220;5.409;14.193;3.102;4.200;601;886;26.430;28;166;447;770;2.106;3.696;765;728;75;19;7.232
;;09763 KEMPTEN(ALLGAEU),STADT;41.021;23.516;12.175;210;3.241;748;1.874;5;195;866;1.263;5.928;8.032;22.108;4.397;7.603;1.275;2.047;40.439;49;241;618;1.039;3.254;6.839;1.298;2.077;230;54;12.094
;;09764 MEMMINGEN,STADT;27.904;16.250;8.643;154;1.983;496;873;1;160;610;925;4.638;5.829;14.314;2.878;4.459;802;963;27.439;25;137;443;960;2.496;4.510;910;1.098;143;15;8.586
;;09771 AICHACH-FRIEDBERG;91.131;54.133;27.245;604;5.798;1.474;3.340;11;676;2.754;3.468;14.603;19.569;44.424;9.235;13.147;1.651;3.640;89.134;87;682;1.630;2.896;8.337;13.258;2.768;2.610;163;64;26.954
;;09772 AUGSBURG;173.990;106.383;47.745;1.016;12.664;3.337;6.161;21;1.221;4.782;6.074;26.542;35.565;89.412;18.372;27.949;4.002;6.759;170.355;175;1.025;2.772;4.698;14.228;24.191;5.067;5.019;410;159;47.248
;;09773 DILLINGEN A.D.DONAU;68.853;40.564;21.982;389;4.102;1.011;1.805;11;440;2.141;2.769;12.659;15.904;31.648;6.755;8.366;990;1.998;67.559;52;524;1.313;2.600;7.177;10.083;2.074;1.658;120;44;21.793
;;09774 GUENZBURG;89.358;51.416;29.068;374;5.519;1.512;2.969;12;584;2.250;3.024;14.993;19.957;43.751;9.262;12.500;1.730;3.332;87.891;64;453;1.506;3.162;9.039;14.577;2.950;2.886;374;81;28.882
;;09775 NEU-ULM;115.387;69.978;33.400;635;7.720;2.001;3.632;22;615;2.970;3.786;19.706;24.230;57.935;12.141;16.686;2.541;3.947;113.189;48;632;1.790;3.624;9.953;16.980;3.443;3.515;363;79;33.106
;;09776 LINDAU (BODENSEE);54.514;32.436;16.757;289;3.242;859;1.787;3;423;1.740;2.098;9.273;12.070;25.579;5.413;7.190;865;1.987;53.170;91;515;1.133;1.756;5.214;7.804;1.553;1.593;108;53;16.566
;;09777 OSTALLGAEU;97.232;57.484;30.409;619;5.354;1.379;3.354;12;671;2.848;3.558;15.083;21.633;47.704;10.232;14.077;1.648;3.834;95.331;131;826;1.958;3.028;9.312;14.745;3.143;3.258;211;138;30.138
;;09778 UNTERALLGAEU;105.439;61.784;34.599;589;5.210;1.363;3.241;16;800;3.180;3.965;18.241;23.976;49.447;10.685;13.522;1.653;3.700;103.309;123;728;1.999;3.921;10.829;16.638;3.420;3.469;425;103;34.341
;;09779 DONAU-RIES;96.144;54.532;31.842;537;6.144;1.566;3.078;11;688;3.189;3.982;17.361;22.244;43.630;8.968;11.908;1.866;3.412;94.506;100;877;2.110;3.874;10.319;14.152;2.740;2.659;284;103;31.535
;;09780 OBERALLGAEU;105.785;61.226;34.235;487;6.145;1.472;3.680;12;795;2.594;3.551;14.625;23.288;54.601;11.735;16.620;2.000;4.280;103.734;171;827;2.003;2.833;10.324;17.608;3.648;4.346;278;205;33.971
;RB ZUSAMMEN;;1.235.428;732.580;372.981;7.261;81.669;20.703;40.772;165;8.357;34.284;44.396;201.129;265.116;613.068;127.284;183.477;26.442;45.372;1.211.722;1.265;8.409;21.831;39.090;113.067;184.809;37.666;39.804;3.807;1.229;369.700
BAYERN INSGESAMT;;;8.413.688;4.855.264;2.555.943;45.077;638.080;168.267;317.954;1.370;57.384;233.423;290.306;1.292.056;1.730.519;4.295.766;877.339;1.309.430;263.325;355.197;8.254.651;8.484;56.410;140.731;254.915;760.054;1.307.003;262.708;293.156;36.704;8.642;2.536.239
BERLIN                    ;;11000  BERLIN;1.232.689;807.328;251.438;11.607;119.862;28.422;41.988;466;10.094;42.985;52.034;229.238;230.358;600.403;119.395;200.889;27.013;45.525;1.210.637;1.050;7.306;17.425;26.990;65.218;129.140;25.873;32.099;3.197;900;248.029
BERLIN INSGESAMT;;;1.232.689;807.328;251.438;11.607;119.862;28.422;41.988;466;10.094;42.985;52.034;229.238;230.358;600.403;119.395;200.889;27.013;45.525;1.210.637;1.050;7.306;17.425;26.990;65.218;129.140;25.873;32.099;3.197;900;248.029
BRANDENBURG;;12051 BRANDENBURG/HAVEL,STADT;35.064;23.436;8.100;211;2.547;556;762;8;178;1.042;1.349;6.523;7.506;17.178;3.659;4.925;795;877;34.653;22;238;499;813;2.369;4.081;820;844;92;24;8.046
;;12052 COTTBUS, STADT;48.574;33.252;10.723;276;3.506;683;805;12;312;1.465;1.932;9.394;10.456;23.356;5.168;6.455;891;957;47.872;37;254;748;1.074;3.133;5.392;1.182;1.075;134;33;10.671
;;12053 FRANKFURT/ODER,STADT;28.281;19.659;5.876;256;2.040;375;435;15;142;787;1.024;5.050;6.036;14.425;3.230;4.111;516;559;28.023;16;125;346;511;1.728;3.107;625;686;69;14;5.847
;;12054 POTSDAM,STADT;77.194;49.389;18.722;645;6.189;1.593;2.214;35;433;2.105;2.675;12.619;15.996;39.677;8.347;12.223;1.866;2.408;75.913;67;482;1.118;1.668;5.334;9.840;2.037;2.237;254;63;18.572
;;12060 BARNIM;112.138;72.979;27.728;1.135;7.505;1.728;2.759;32;771;3.762;4.687;20.109;23.995;53.522;12.160;14.816;1.789;3.153;109.999;114;889;2.068;2.742;7.995;13.599;2.958;2.667;189;75;27.482
;;12061 DAHME-SPREEWALD;110.731;68.862;29.837;1.111;8.021;1.825;2.865;35;747;3.856;4.643;19.756;23.180;53.490;11.772;14.927;1.998;3.154;108.826;101;864;2.044;3.015;8.545;14.951;3.153;2.903;303;59;29.579
;;12062 ELBE-ELSTER;63.711;40.581;18.891;498;2.957;586;751;33;611;2.840;3.280;13.451;14.547;26.918;5.902;6.848;795;969;62.616;54;594;1.358;2.175;5.748;8.808;1.793;1.782;118;35;18.772
;;12063 HAVELLAND;99.088;63.045;25.507;772;6.924;1.653;2.816;24;564;3.155;4.216;18.358;21.034;47.096;10.421;12.827;1.508;3.117;97.540;84;735;1.717;2.650;7.459;12.558;2.668;2.298;164;62;25.265
;;12064 MAERKISCH-ODERLAND;122.737;79.836;31.092;1.187;7.937;1.813;2.641;44;1.008;4.375;5.316;22.590;25.932;57.507;13.008;15.725;1.706;3.386;120.114;131;1.024;2.276;3.135;8.878;15.231;3.156;3.059;228;121;30.796
;;12065 OBERHAVEL;127.835;83.009;31.422;1.302;8.620;2.208;3.450;32;808;4.386;5.428;23.786;27.316;60.061;13.068;16.475;1.967;3.854;125.639;107;933;2.219;3.337;9.337;15.114;3.101;2.817;208;85;31.132
;;12066 OBERSPREEWALD-LAUSITZ;65.392;42.415;18.328;460;3.395;643;768;26;531;2.282;2.903;12.531;14.499;30.542;7.068;7.622;946;981;64.269;51;450;1.202;1.915;5.342;9.236;1.963;1.734;156;36;18.232
;;12067 ODER-SPREE;110.424;71.643;28.952;923;6.519;1.412;2.360;27;726;3.572;4.625;19.795;23.782;53.452;12.055;14.124;1.658;2.791;108.743;72;768;1.945;2.739;8.494;14.641;3.067;2.850;199;81;28.740
;;12068 OSTPRIGNITZ-RUPPIN;59.508;36.738;18.656;544;2.623;654;927;20;396;1.945;2.869;11.860;14.061;26.075;5.971;6.559;764;1.196;58.402;59;536;1.418;2.107;5.805;8.524;1.784;1.462;152;58;18.507
;;12069 POTSDAM-MITTELMARK;134.754;82.470;38.328;1.058;8.644;2.345;4.216;38;853;4.063;5.196;22.785;29.204;65.283;14.334;18.291;2.164;4.625;132.009;131;1.042;2.418;3.662;11.328;19.328;4.022;3.957;336;85;37.994
;;12070 PRIGNITZ;46.130;28.124;14.834;342;2.244;495;572;14;324;1.678;2.149;9.519;10.723;20.178;4.771;4.855;614;739;45.310;50;389;1.031;1.619;4.627;6.967;1.513;1.266;130;40;14.723
;;12071 SPREE-NEISSE;71.289;47.898;18.678;433;3.343;720;914;23;618;2.744;3.398;14.766;16.309;30.796;7.135;7.471;735;1.279;69.910;70;522;1.510;2.102;5.684;8.604;1.908;1.481;121;56;18.548
;;12072 TELTOW-FLAEMING;110.695;69.060;30.169;1.012;7.399;1.798;3.032;23;812;3.653;4.536;19.878;23.543;52.853;11.782;15.074;1.811;3.374;108.649;97;788;2.006;3.036;8.755;15.185;3.212;3.180;318;74;29.941
;;12073 UCKERMARK;68.643;45.033;18.629;491;3.473;675;991;26;397;2.254;3.074;13.703;15.926;31.123;7.146;7.663;799;1.207;67.684;56;524;1.317;1.902;5.645;9.030;1.893;1.450;124;44;18.518
BRANDENBURG INSGESAMT;;;1.492.188;957.429;394.472;12.656;93.886;21.762;33.278;467;10.231;49.964;63.300;276.473;324.045;703.532;156.997;190.991;23.322;38.626;1.466.171;1.319;11.157;27.240;40.202;116.206;194.196;40.855;37.748;3.295;1.045;391.365
BREMEN;;04011 BREMEN, STADT;248.228;150.275;70.009;2.046;18.747;5.328;7.110;41;1.974;7.796;10.635;48.865;49.445;115.868;22.691;36.951;6.777;8.022;242.605;272;1.660;4.336;8.448;19.095;35.234;6.617;9.684;1.201;360;69.405
;;04012 BREMERHAVEN,STADT;52.757;32.772;14.396;439;3.912;888;1.227;11;201;1.268;2.150;10.915;11.476;24.923;5.219;7.494;1.123;1.372;52.305;39;275;931;1.989;4.446;6.604;1.274;1.400;156;35;14.319
BREMEN INSGESAMT;;;300.985;183.047;84.405;2.485;22.659;6.216;8.337;52;2.175;9.064;12.785;59.780;60.921;140.791;27.910;44.445;7.900;9.394;294.910;311;1.935;5.267;10.437;23.541;41.838;7.891;11.084;1.357;395;83.724
HAMBURG                     ;;02000 HAMBURG;810.635;478.299;207.988;4.489;84.101;24.145;35.572;186;6.807;23.980;28.828;128.236;146.947;419.580;75.095;147.257;41.436;38.886;793.264;1.282;5.941;12.690;20.755;52.330;111.791;21.278;32.408;7.884;1.247;206.036
HAMBURG INSGESAMT;;;810.635;478.299;207.988;4.489;84.101;24.145;35.572;186;6.807;23.980;28.828;128.236;146.947;419.580;75.095;147.257;41.436;38.886;793.264;1.282;5.941;12.690;20.755;52.330;111.791;21.278;32.408;7.884;1.247;206.036
HESSEN;RB DARMSTADT;06411 DARMSTADT,STADT;73.790;44.446;18.574;582;6.865;2.179;3.300;23;563;2.351;2.927;12.880;13.654;36.247;6.939;12.573;2.270;3.485;72.107;47;408;1.042;1.934;4.668;10.206;1.929;3.250;366;57;18.362
;;06412 FRANKFURT AM MAIN,STADT;346.011;188.593;93.151;1.792;46.124;16.431;16.282;69;2.214;8.467;10.611;50.287;54.100;194.918;32.912;84.653;14.480;17.351;337.948;134;1.207;3.933;8.999;20.257;57.751;9.962;22.178;2.953;182;92.463
;;06413 OFFENBACH AM MAIN,STADT;60.950;34.040;18.438;427;5.520;1.274;2.471;54;462;1.827;2.509;11.441;11.172;29.893;5.707;10.016;1.747;2.645;59.949;36;280;969;2.221;4.492;10.303;1.805;3.034;354;23;18.324
;;06414 WIESBADEN,STADT;224.004;118.847;52.173;1.052;33.654;10.082;18.249;29;889;3.866;5.194;24.449;27.569;139.807;15.206;58.049;35.095;18.722;220.496;72;505;1.809;3.872;9.808;35.660;4.099;16.182;4.278;188;51.914
;;06431 BERGSTRASSE;178.843;110.965;46.851;1.259;13.663;3.604;6.070;35;1.355;6.304;7.664;32.649;36.343;84.438;17.998;24.448;4.007;6.583;175.336;166;1.139;3.051;5.356;14.042;22.482;4.396;4.660;450;120;46.356
;;06432 DARMSTADT-DIEBURG;191.514;121.667;46.967;1.520;14.520;3.922;6.811;29;1.373;6.459;7.748;33.305;37.666;93.346;20.018;26.657;5.116;7.494;187.391;161;1.096;2.877;5.038;13.186;23.969;4.952;4.966;792;163;46.490
;;06433 GROSS-GERAU;167.720;102.213;43.625;1.190;14.613;3.904;6.049;30;1.152;4.793;6.620;31.067;31.176;83.644;15.812;26.226;7.891;6.641;165.093;102;779;2.439;5.012;11.904;23.004;4.303;5.426;1.378;122;43.362
;;06434 HOCHTAUNUSKREIS;165.836;98.673;39.774;816;19.718;5.134;6.808;47;1.163;4.108;4.907;22.216;28.343;93.759;17.021;28.621;15.186;7.513;162.009;85;576;1.808;3.396;10.467;23.089;4.343;5.290;2.577;86;39.507
;;06435 MAIN-KINZIG-KREIS;268.759;164.228;74.682;1.757;20.353;4.621;7.696;43;1.818;8.149;10.313;47.471;55.100;132.368;29.071;38.007;5.666;8.655;263.874;193;1.401;4.142;8.508;21.744;37.954;7.824;7.581;657;252;74.194
;;06436 MAIN-TAUNUS-KREIS;184.781;111.843;43.716;785;22.354;4.752;6.061;22;1.065;4.111;4.948;23.514;29.139;111.284;17.279;39.656;20.843;6.453;180.514;67;545;1.688;3.607;10.162;27.317;4.607;8.596;3.684;79;43.465
;;06437 ODENWALDKREIS;64.185;40.073;17.381;491;4.434;1.111;1.802;4;505;2.360;3.049;11.936;13.218;30.045;6.506;8.391;1.132;1.988;63.101;60;491;1.291;2.148;5.230;7.944;1.530;1.461;131;44;17.208
;;06438 OFFENBACH;220.835;138.240;55.840;1.378;18.638;4.712;6.704;35;1.570;6.542;8.003;37.661;42.139;112.031;23.232;36.151;5.725;7.253;215.199;96;862;2.729;5.831;14.949;30.863;6.015;8.169;1.125;108;55.438
;;06439 RHEINGAU-TAUNUS-KREIS;124.045;78.024;31.420;905;9.125;2.554;4.546;25;932;3.592;4.496;19.776;24.943;62.606;13.816;18.547;2.357;4.917;121.262;92;634;1.776;3.150;9.166;16.246;3.387;3.546;316;85;31.149
;;06440 WETTERAUKREIS;199.295;122.772;53.839;1.180;14.944;4.095;6.535;25;1.565;5.968;7.477;33.904;40.064;99.712;21.766;29.862;3.875;7.102;195.792;159;1.013;3.030;5.677;15.828;27.603;5.799;5.719;492;143;53.453
;RB ZUSAMMEN;;2.470.568;1.474.624;636.431;15.134;244.525;68.375;99.384;470;16.626;68.897;86.466;392.556;444.626;1.304.098;243.283;441.857;125.390;106.802;2.420.071;1.470;10.936;32.584;64.749;165.903;354.391;64.951;100.058;19.553;1.652;631.685
;RB GIESSEN;06531 GIESSEN;159.847;96.132;46.166;1.280;10.964;3.113;5.250;55;1.118;4.847;5.938;28.622;33.420;77.297;16.563;22.375;3.345;5.579;156.821;137;910;2.473;5.092;13.683;23.407;4.843;4.891;517;68;45.770
